"FECHA","EQUIPO","VPNNAME","VPNID","SERVNAME","SERVID","CGW_SESTAT_TOTCUR_UEACTIVE","CGW_SESTAT_TOTCUR_UESETUP","CGW_SESTAT_TOTCUR_UERELEASED","CGW_SESTAT_TOTCUR_PDNACTIVE","CGW_SESTAT_TOTCUR_PDNSETUP","CGW_SESTAT_TOT_PDNRELEASED","CGW_SESTAT_TOT_PDNREJECTED","CGW_SESTAT_TOTCUR_PDN_IPV4","CGW_SESTAT_TOTCUR_PDN_IPV6","CGW_SESTAT_TOTCUR_PDN_IPV4V6","CGW_SESTAT_PDNSETUPTYPE_IPV4","CGW_SESTAT_PDNSETUPTYPE_IPV6","CGW_SESTAT_PDNSETUPTYPE_IPV4V6","CGW_SESTAT_PDNREL_IPV4","CGW_SESTAT_PDNREL_IPV6","CGW_SESTAT_PDNREL_IPV4V6","CGW_SEST_GNU_UL_PKTS","CGW_SEST_GNU_UL_BYTES","CGW_SEST_GNU_UL_DROP_PKTS","CGW_SEST_GNU_UL_DROP_BYTES","CGW_SEST_GNU_DL_PKTS","CGW_SEST_GNU_DL_BYTES","CGW_SEST_GNU_DL_DROP_PKTS","CGW_SEST_GNU_DL_DROP_BYTES","CGW_SEST_DHCP_DISC_HO_RCVED","CGW_SEST_DHCP_DISC_HO_ACTED","CGW_SEST_DHCP_DISC_HO_DEN","CGW_SEST_UPD_DEN_NO_SESSMGR","CGW_SEST_UPD_DEN_NO_MEMORY","CGW_SEST_UPD_DEN_SESMGR_RJTED","CGW_SEST_UPD_DEN_IN_QUEUE_EXC","CGW_SEST_UPD_DEN_SIM_BIND_EXC","CGW_SEST_UPD_DEN_ALLOC_FAIL","THROUGHPUT_UL","THROUGHPUT_DL"
27.12.2016 16:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,191,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.12.2016 17:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,1,191.25,191,1,1,0,0,1,0,0,1,0,0,0,0,0,5456,1307538,0,0,7824,9050204,0,0,0,0,0,0,0,0,0,0,0,0.0028,0.0192
27.12.2016 18:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,192,191.75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36,2100,0,0,0,0,0,0,0,0,0,0,0,0,0
27.12.2016 19:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.12.2016 20:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.12.2016 21:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.12.2016 22:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.12.2016 23:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.12.2016 00:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.12.2016 01:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.12.2016 02:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.12.2016 03:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.12.2016 04:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.12.2016 05:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.12.2016 06:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.12.2016 07:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.12.2016 08:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,1,192.5,192,1,1,1,0,1,0,0,1,0,0,1,0,0,1411,197626,0,0,1845,867767,0,0,0,0,0,0,0,0,0,0,0,0.0004,0.0018
28.12.2016 09:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,1,194,193.25,1,4,3,0,1,0,0,4,0,0,3,0,0,1223,351187,0,0,1128,239753,0,0,0,0,0,0,0,0,0,0,0,0.0007,0.0005
28.12.2016 10:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,1,196.25,195.5,1,1,1,0,1,0,0,1,0,0,1,0,0,775,102250,0,0,762,184820,0,0,0,0,0,0,0,0,0,0,0,0.0002,0.0004
28.12.2016 11:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,0,198,197,0,2,2,0,0,0,0,2,0,0,2,0,0,1154,213878,0,0,1122,245194,0,0,0,0,0,0,0,0,0,0,0,0.0005,0.0005
28.12.2016 12:00:00,"TOR-ASR5K5-3","SAMOG",2,"samog",3,1,199.75,199,1,2,2,0,1,0,0,2,0,0,2,0,0,1337,183877,0,0,1343,230829,0,0,0,0,0,0,0,0,0,0,0,0.0004,0.0005
