"FECHA","EQUIPO","VPNNAME","VPNID","SERVNAME","SERVID","PDN_IPV4_ACTIVE","PDN_IPV4_SETUP","PDN_IPV4_RELEASED","PDN_IPV6_ACTIVE","PDN_IPV6_SETUP","PDN_IPV6_RELEASED","PDN_IPV4V6_ACTIVE","PDN_IPV4V6_SETUP","PDN_IPV4V6_RELEASED","NUM_GTP_BEARER_MODIFIED","NUM_GTP_DB_ACTIVE","NUM_GTP_DB_RELEASED","CURSESS","CURSES_PMIPV6_IPV4","CURSES_PMIPV6_IPV6","CURSES_PMIPV6_IPV4V6","CURSES_GTP_IPV4","TOTPMIPV6_SUCCESS","TOTPMIPV6_FAILURE","PGW_FALLBACK_ATTEMPTED","PGW_FALLBACK_SUCCEEDED","PGW_FALLBACK_FAILED","PGW_FALLBACK_NO_ALTERNATE_PGW","TOTGTP_ATTEMPT","TOTGTP_SUCCESS","TOTGTP_FAILURE","DISCONNECT_TOTAL","DISCONNECT_LOCAL","DISCONNECT_UE","DISCONNECT_PGW","DISCONNECT_REMOTE","SESS_DCON_REMOTE","SESS_DCON_ADMIN","SESS_DCON_IDLE_TIMEOUT","SESS_DCON_ABS_TIMEOUT","SESS_DCON_LONGDUR_TIMEOUT","SESS_DCON_SESSSETUP_TIMEOUT","SESS_DCON_NORESOURCE","SESS_DCON_AUTHFAIL","SESS_DCON_FLOWADD_FAILURE","SESS_DCON_INVALID_DEST","SESS_DCON_SRCADDR_VIOLATION","SESS_DCON_LMAREVOC","SESS_DCON_DUPREQ","SESS_DCON_ADDRASSIGN_FAILURE","SESS_DCON_HANDOFF","SESS_DCON_MISC","REAUTH_ATTEMPT","REAUTH_SUCCESS","REAUTH_FAILURE","REAUTHOR_ATTEMPT","REAUTHOR_SUCCESS","REAUTHOR_FAILURE","TXBYTES","TXPKTS","RXBYTES","RXPKTS","PKT_VIOLATION","EAP_RXTTLSRVRPASSTHRU","NUM_QCI1_BEARER_ACTIVE","NUM_QCI1_BEARER_SETUP","NUM_QCI1_BEARER_RELEASED","NUM_QCI2_BEARER_ACTIVE","NUM_QCI2_BEARER_SETUP","NUM_QCI2_BEARER_RELEASED","NUM_QCI3_BEARER_ACTIVE","NUM_QCI3_BEARER_SETUP","NUM_QCI3_BEARER_RELEASED","NUM_QCI4_BEARER_ACTIVE","NUM_QCI4_BEARER_SETUP","NUM_QCI4_BEARER_RELEASED","NUM_QCI5_BEARER_ACTIVE","NUM_QCI5_BEARER_SETUP","NUM_QCI5_BEARER_RELEASED","NUM_QCI6_BEARER_ACTIVE","NUM_QCI6_BEARER_SETUP","NUM_QCI6_BEARER_RELEASED","NUM_QCI7_BEARER_ACTIVE","NUM_QCI7_BEARER_SETUP","NUM_QCI7_BEARER_RELEASED","APN_EPDG_GTPV2_SUCCESS_RATE","TX_THROUGHPUT","RX_THROUGHPUT","APN_EPDG_SYS_THROUGHPUT"
25.12.2016 20:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,3.5,9,9,0,0,0,0,0,0,0,0.25,1,3.5,0,0,0,3.5,0,0,0,0,0,0,9,9,0,10,3,5,1,1,2,0,0,0,0,1,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,224606,2595,192695,1895,0,29,0.25,1,1,0,0,0,0,0,0,0,0,0,3.5,9,9,0,0,0,0,0,0,100,0.0005,0.0004,0.0009
25.12.2016 21:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,4,11,7,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,11,11,0,11,3,2,2,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,78708,94,84606,115,0,41,0,0,0,0,0,0,0,0,0,0,0,0,4,11,7,0,0,0,0,0,0,100,0.0002,0.0002,0.0003
25.12.2016 22:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,8.25,14,14,0,0,0,0.75,2,1,0,0,0,9,0,0,0,8.25,0,0,0,0,0,0,16,16,0,15,5,9,1,0,6,0,0,0,0,0,0,5,0,0,0,0,5,0,1,3,0,0,0,0,0,0,94690,120,111117,151,0,59,0,0,0,0,0,0,0,0,0,0,0,0,9,16,15,0,0,0,0,0,0,100,0.0002,0.0002,0.0004
25.12.2016 23:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,7.75,14,13,0,0,0,1.25,3,3,0,0,2,9,0,0,0,7.75,0,0,0,0,0,0,17,17,0,20,5,9,2,4,6,0,0,0,0,4,0,17,0,0,0,0,5,0,2,3,0,0,0,0,0,0,274223,2189,230116,993,0,95,0,2,2,0,0,0,0,0,0,0,0,0,9,17,16,0,0,0,0,0,0,100,0.0006,0.0005,0.0011
26.12.2016 00:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,9.25,7,7,0,0,0,1,0,0,0,0,0,10.25,0,0,0,9.25,0,0,0,0,0,0,7,7,0,8,2,3,2,1,1,0,0,0,0,1,0,12,0,0,0,0,2,0,2,2,0,0,0,0,0,0,64629,85,88047,134,0,48,0,0,0,0,0,0,0,0,0,0,0,0,10.25,7,7,0,0,0,0,0,0,100,0.0001,0.0002,0.0003
26.12.2016 01:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,8.75,2,4,0,0,0,1,2,2,0,0,0,9.75,0,0,0,8.75,0,0,0,0,0,0,4,4,0,6,2,3,1,0,0,0,0,0,0,0,0,17,0,0,0,0,2,0,1,3,0,0,0,0,0,0,66180,87,91468,135,0,46,0,0,0,0,0,0,0,0,0,0,0,0,9.75,4,6,0,0,0,0,0,0,100,0.0001,0.0002,0.0003
26.12.2016 02:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,7.5,5,4,0,0,0,1,2,2,0,0,0,8.5,0,0,0,7.5,0,0,0,0,0,0,7,7,0,8,3,0,3,2,0,0,0,0,0,2,0,5,0,0,0,0,3,0,3,0,0,0,0,0,0,0,53329,70,66660,96,0,38,0,0,0,0,0,0,0,0,0,0,0,0,8.5,7,6,0,0,0,0,0,0,100,0.0001,0.0001,0.0003
26.12.2016 03:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,7.25,0,2,0,0,0,1,1,2,0,0,0,8.25,0,0,0,7.25,0,0,0,0,0,0,1,1,0,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,27813,36,31810,47,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8.25,1,4,0,0,0,0,0,0,100,0.0001,0.0001,0.0001
26.12.2016 04:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,5.5,2,2,0,0,0,0,1,0,0,0,0,5.5,0,0,0,5.5,0,0,0,0,0,0,3,3,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33697,44,45485,61,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5.5,3,2,0,0,0,0,0,0,100,0.0001,0.0001,0.0002
26.12.2016 05:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,5.5,2,3,0,0,0,1.75,2,1,0,0,2,7.25,0,0,0,5.5,0,0,0,0,0,0,4,4,0,5,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,200369,1510,139858,936,0,14,0,2,2,0,0,0,0,0,0,0,0,0,7.25,4,4,0,0,0,0,0,0,100,0.0004,0.0003,0.0007
