"FECHA","EQUIPO","VPNNAME","VPNID","SERVNAME","SERVID","PDN_IPV4_ACTIVE","PDN_IPV4_SETUP","PDN_IPV4_RELEASED","PDN_IPV6_ACTIVE","PDN_IPV6_SETUP","PDN_IPV6_RELEASED","PDN_IPV4V6_ACTIVE","PDN_IPV4V6_SETUP","PDN_IPV4V6_RELEASED","NUM_GTP_BEARER_MODIFIED","NUM_GTP_DB_ACTIVE","NUM_GTP_DB_RELEASED","CURSESS","CURSES_PMIPV6_IPV4","CURSES_PMIPV6_IPV6","CURSES_PMIPV6_IPV4V6","CURSES_GTP_IPV4","TOTPMIPV6_SUCCESS","TOTPMIPV6_FAILURE","PGW_FALLBACK_ATTEMPTED","PGW_FALLBACK_SUCCEEDED","PGW_FALLBACK_FAILED","PGW_FALLBACK_NO_ALTERNATE_PGW","TOTGTP_ATTEMPT","TOTGTP_SUCCESS","TOTGTP_FAILURE","DISCONNECT_TOTAL","DISCONNECT_LOCAL","DISCONNECT_UE","DISCONNECT_PGW","DISCONNECT_REMOTE","SESS_DCON_REMOTE","SESS_DCON_ADMIN","SESS_DCON_IDLE_TIMEOUT","SESS_DCON_ABS_TIMEOUT","SESS_DCON_LONGDUR_TIMEOUT","SESS_DCON_SESSSETUP_TIMEOUT","SESS_DCON_NORESOURCE","SESS_DCON_AUTHFAIL","SESS_DCON_FLOWADD_FAILURE","SESS_DCON_INVALID_DEST","SESS_DCON_SRCADDR_VIOLATION","SESS_DCON_LMAREVOC","SESS_DCON_DUPREQ","SESS_DCON_ADDRASSIGN_FAILURE","SESS_DCON_HANDOFF","SESS_DCON_MISC","REAUTH_ATTEMPT","REAUTH_SUCCESS","REAUTH_FAILURE","REAUTHOR_ATTEMPT","REAUTHOR_SUCCESS","REAUTHOR_FAILURE","TXBYTES","TXPKTS","RXBYTES","RXPKTS","PKT_VIOLATION","EAP_RXTTLSRVRPASSTHRU","NUM_QCI1_BEARER_ACTIVE","NUM_QCI1_BEARER_SETUP","NUM_QCI1_BEARER_RELEASED","NUM_QCI2_BEARER_ACTIVE","NUM_QCI2_BEARER_SETUP","NUM_QCI2_BEARER_RELEASED","NUM_QCI3_BEARER_ACTIVE","NUM_QCI3_BEARER_SETUP","NUM_QCI3_BEARER_RELEASED","NUM_QCI4_BEARER_ACTIVE","NUM_QCI4_BEARER_SETUP","NUM_QCI4_BEARER_RELEASED","NUM_QCI5_BEARER_ACTIVE","NUM_QCI5_BEARER_SETUP","NUM_QCI5_BEARER_RELEASED","NUM_QCI6_BEARER_ACTIVE","NUM_QCI6_BEARER_SETUP","NUM_QCI6_BEARER_RELEASED","NUM_QCI7_BEARER_ACTIVE","NUM_QCI7_BEARER_SETUP","NUM_QCI7_BEARER_RELEASED","APN_EPDG_GTPV2_SUCCESS_RATE","TX_THROUGHPUT","RX_THROUGHPUT","APN_EPDG_SYS_THROUGHPUT"
13.01.2017 00:00:00,"TOR-ASR5K5-1","ePDG",6,"epdg_svc",21,18.5,24,24,2.5,4,2,1,4,4,0,0.5,18,22,0,0,0,18.5,0,0,0,0,0,0,32,32,0,30,3,26,1,0,13,0,0,0,0,0,0,4,0,0,0,0,3,0,0,13,0,0,0,0,0,0,6990369,92626,6740806,87089,0,109,0.5,18,18,0,0,0,0,0,0,0,0,0,22,32,30,0,0,0,0,0,0,100,0.0148,0.0143,0.0291
14.01.2017 00:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,5.75,5,7,0,0,0,0,0,0,0,0.5,11,5.75,0,0,0,5.75,0,0,0,0,0,0,5,5,0,7,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,921288,12809,824216,11132,0,15,0.5,11,11,0,0,0,0,0,0,0,0,0,5.75,5,7,0,0,0,0,0,0,100,0.002,0.0017,0.0037
14.01.2017 00:00:00,"TOR-ASR5K5-1","ePDG",6,"epdg_svc",21,14,26,23,2.75,3,3,2,7,7,0,0.25,3,18.75,0,0,0,14,0,0,0,0,0,0,36,36,0,35,8,25,0,2,16,0,0,0,0,2,0,97,0,0,0,0,8,0,0,9,0,0,0,0,0,0,1944569,23909,1700996,18766,0,312,0.25,4,3,0,0,0,0,0,0,0,0,0,18.75,36,33,0,0,0,0,0,0,100,0.0041,0.0036,0.0077
15.01.2017 00:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,6.5,17,18,0,0,0,0,0,0,0,0,4,6.5,0,0,0,6.5,0,0,0,0,0,0,17,17,0,18,4,13,1,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,1,5,0,0,0,0,0,0,1646375,22836,805605,10527,0,53,0,4,4,0,0,0,0,0,0,0,0,0,6.5,17,18,0,0,0,0,0,0,100,0.0035,0.0017,0.0052
15.01.2017 00:00:00,"TOR-ASR5K5-1","ePDG",6,"epdg_svc",21,22,43,43,2.75,1,1,3,11,11,0,0,2,27.75,0,0,0,22,0,0,0,0,0,0,55,55,0,58,17,33,5,3,20,0,0,0,0,3,0,20,0,0,0,0,17,0,0,13,0,0,0,0,0,0,3257749,43162,2998953,37382,0,232,0,3,2,0,0,0,0,0,0,0,0,0,27.75,55,55,0,0,0,0,0,0,100,0.0069,0.0064,0.0133
16.01.2017 00:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,12,23,25,0,0,0,3,2,2,0,0.5,3,15,0,0,0,12,0,0,0,0,0,0,25,25,0,29,8,19,0,2,12,0,0,0,0,2,0,6,0,0,0,0,8,0,0,7,0,0,0,0,0,0,4187407,56880,3801772,51341,0,95,0.5,2,3,0,0,0,0,0,0,0,0,0,15,25,27,0,0,0,0,0,0,100,0.0089,0.0081,0.0169
16.01.2017 00:00:00,"TOR-ASR5K5-1","ePDG",6,"epdg_svc",21,25.75,55,51,2.25,1,1,5,17,13,2,1.25,13,33,0,0,0,25.75,0,0,0,0,0,0,73,73,0,109,28,36,1,44,21,0,0,0,0,44,0,26,0,0,0,0,28,0,0,15,0,0,0,0,0,0,13124887,183018,4053793,52988,0,341,1.25,12,13,0,0,0,0,0,0,0,0,0,33,73,65,0,0,0,0,0,0,100,0.0278,0.0086,0.0364
17.01.2017 00:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,6.5,17,13,1.5,1,2,3.25,2,1,0,1,3,11.25,0,0,0,6.5,0,0,0,0,0,0,20,20,0,18,5,10,1,2,5,0,0,0,0,2,0,15,0,0,0,0,5,0,1,5,0,0,0,0,0,0,9350938,83431,10394123,91136,0,97,1,2,3,0,0,0,0,0,0,0,0,0,11.25,20,16,0,0,0,0,0,0,100,0.0198,0.022,0.0418
17.01.2017 00:00:00,"TOR-ASR5K5-1","ePDG",6,"epdg_svc",21,25.5,62,60,3.5,2,5,8,13,11,0,1.5,16,37,0,0,0,25.5,0,0,0,0,0,0,77,77,0,90,21,53,0,14,37,0,0,0,0,14,0,192,0,0,0,0,21,0,0,16,0,0,0,0,0,0,17656087,191205,13887604,142739,0,805,1.5,14,16,0,0,0,0,0,0,0,0,0,37,77,76,0,0,0,0,0,0,100,0.0374,0.0294,0.0668
18.01.2017 00:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,13.75,15,17,0,0,0,1.75,28,24,0,0.75,5,15.5,0,0,0,13.75,0,0,0,0,0,0,43,43,0,41,6,34,1,0,28,0,0,0,0,0,0,0,0,0,0,0,6,0,1,6,0,0,0,0,0,0,5479734,72432,4874901,57238,0,132,0.75,7,5,0,0,0,0,0,0,0,0,0,15.5,43,41,0,0,0,0,0,0,100,0.0116,0.0103,0.0219
18.01.2017 00:00:00,"TOR-ASR5K5-1","ePDG",6,"epdg_svc",21,24.25,66,67,3.25,2,5,4,14,12,8,0.5,35,31.5,0,0,0,24.25,0,0,0,0,0,0,82,82,0,91,22,57,5,7,30,0,0,0,0,7,0,31,0,0,0,0,22,0,5,27,0,0,0,0,0,0,7816938,87663,8190126,83982,0,330,0.5,36,35,0,0,0,0,0,0,0,0,0,31.5,82,84,0,0,0,0,0,0,100,0.0166,0.0174,0.0339
19.01.2017 00:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,9.75,27,28,1,2,2,2,0,0,2,1,13,12.75,0,0,0,9.75,0,0,0,0,0,0,29,29,0,31,0,26,4,1,18,0,0,0,0,1,0,11,0,0,0,0,0,0,4,8,0,0,0,0,0,0,6936973,4295066099,5572640,78450,0,116,1,12,13,0,0,0,0,0,0,0,0,0,12.75,29,30,0,0,0,0,0,0,100,0.0147,0.0118,0.0265
19.01.2017 00:00:00,"TOR-ASR5K5-1","ePDG",6,"epdg_svc",21,34.5,82,81,3.25,2,1,8.25,12,14,6,0.75,14,46,0,0,0,34.5,0,0,0,0,0,0,96,96,0,97,38,57,1,1,34,0,0,0,0,1,0,5,0,0,0,0,38,0,1,23,0,0,0,0,0,0,7352845,96947,7937534,101060,0,318,0.75,13,14,0,0,0,0,0,0,0,0,0,46,96,96,0,0,0,0,0,0,100,0.0156,0.0168,0.0324
20.01.2017 00:00:00,"TOR-ASR5K5-3","ePDG",5,"epdg_svc",10,10.5,28,24,1,1,1,2.25,2,3,0,0.25,8,13.75,0,0,0,10.5,0,0,0,0,0,0,31,31,0,28,6,21,0,0,14,0,0,0,0,0,0,17,0,0,0,0,6,0,0,7,0,0,0,0,0,0,3540248,46463,3974643,51135,0,133,0.25,8,8,0,0,0,0,0,0,0,0,0,13.75,31,28,0,0,0,0,0,0,100,0.0075,0.0084,0.0159
20.01.2017 00:00:00,"TOR-ASR5K5-1","ePDG",6,"epdg_svc",21,19.75,48,58,1.5,4,2,7.5,20,18,0,0.25,20,28.75,0,0,0,19.75,0,0,0,0,0,0,72,72,0,83,25,51,2,5,28,0,0,0,0,5,0,33,0,0,0,0,25,0,2,23,0,0,0,0,0,0,6622307,88904,6332181,82165,0,344,0.25,21,20,0,0,0,0,0,0,0,0,0,28.75,72,78,0,0,0,0,0,0,100,0.014,0.0134,0.0275
